judge,model,gt,dataset,prompt_id,rating,pred_length
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_28,4,151
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_29,4,124
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_30,4,152
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_31,4,227
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_32,4,178
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_33,4,122
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_34,3,234
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_35,4,126
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_36,4,101
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_37,4,156
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_38,4,250
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_39,4,226
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_40,4,172
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_41,4,239
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_42,4,211
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_43,4,165
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_44,3,140
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_45,4,140
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_46,4,74
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_47,4,129
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_48,3,117
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.333,cnn,cnn_49,4,129
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_50,4,127
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_51,4,131
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_52,4,119
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_53,3,195
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_54,4,180
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_55,4,77
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_56,4,220
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_57,4,124
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_58,4,175
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_59,4,136
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_60,4,164
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_61,4,118
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_62,4,92
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_63,4,200
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_64,4,152
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.5,cnn,cnn_65,4,235
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_66,4,141
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_67,4,116
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_68,4,227
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_69,4,143
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_70,4,120
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_71,4,117
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.333,cnn,cnn_72,4,146
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_73,4,160
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_74,4,97
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.333,cnn,cnn_75,4,195
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_76,4,161
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,cnn,cnn_77,4,105
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_78,4,98
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_79,4,225
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_80,4,159
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_81,4,154
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_82,4,145
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_83,4,121
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_84,3,134
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_85,4,131
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_86,4,123
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_87,4,120
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_88,4,79
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_89,4,140
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_90,4,207
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_91,4,101
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_92,4,214
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_93,4,172
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_94,4,195
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_95,4,222
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_96,4,154
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_97,4,151
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_98,4,143
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,cnn,cnn_99,4,83
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_0,4,248
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_1,4,152
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_2,4,159
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_3,4,73
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_4,4,60
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_5,4,123
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_6,4,53
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_7,4,47
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_8,1,66
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_9,4,89
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_10,4,113
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_11,4,111
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_12,4,207
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_13,4,92
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_14,4,125
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_15,4,132
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_16,4,81
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.333,xsum,xsum_17,4,93
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_18,4,119
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_19,3,95
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_20,4,81
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_21,4,199
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_22,4,111
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_23,4,160
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_24,4,98
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_25,3,104
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.333,xsum,xsum_26,4,114
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_27,4,54
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_28,3,100
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_29,4,94
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_30,3,120
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_31,4,46
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_32,4,77
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_33,4,171
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_34,4,233
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_35,4,113
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_36,4,163
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_37,4,139
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_38,4,74
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_39,4,117
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_40,4,119
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_41,4,108
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_42,4,121
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_43,4,59
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_44,4,248
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_45,3,90
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_46,4,166
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_47,3,93
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_48,4,93
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_49,4,111
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_50,4,96
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_51,4,81
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_52,4,117
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_53,4,113
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_54,4,150
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_55,4,87
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_56,3,112
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_57,4,70
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_58,4,54
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_59,4,128
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_60,4,40
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_61,4,63
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_62,4,83
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_63,4,131
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_64,4,149
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_65,4,89
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_66,4,213
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_67,4,71
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_68,4,244
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_69,4,111
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_70,4,112
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_71,4,75
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_72,3,48
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_73,3,116
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_74,4,135
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_75,4,137
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_76,3,90
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_77,4,170
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_78,4,68
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_79,4,140
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_80,4,83
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,2,xsum,xsum_81,1,55
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_82,4,135
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.5,xsum,xsum_83,4,105
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3,xsum,xsum_84,4,118
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.333,xsum,xsum_85,4,90
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_86,3,243
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_87,4,117
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_88,4,118
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_89,4,154
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,1.667,xsum,xsum_90,1,82
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.667,xsum,xsum_91,4,93
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_92,4,126
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.333,xsum,xsum_93,4,84
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_94,4,99
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_95,4,95
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_96,3,108
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,3.333,xsum,xsum_97,4,88
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_98,4,68
anthropic.claude-3-sonnet-20240229-v1:0,meta.llama3-1-8b-instruct-v1:0,4,xsum,xsum_99,4,124
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_0,4,181
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_1,4,183
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_2,4,120
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_3,4,200
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_4,4,102
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_5,4,163
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_6,3,103
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_7,4,142
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_8,4,141
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.333,cnn,cnn_9,4,88
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3,cnn,cnn_10,4,194
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.667,cnn,cnn_11,4,167
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_12,4,108
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_13,4,113
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_14,4,193
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_15,4,180
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_16,4,168
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_17,4,170
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_18,4,154
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.667,cnn,cnn_19,4,137
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.667,cnn,cnn_20,4,134
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_21,4,64
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_22,4,183
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_23,4,125
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_24,4,122
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_25,4,104
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_26,4,144
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_27,4,130
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_28,3,137
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_29,4,143
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_30,4,190
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_31,4,103
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.5,cnn,cnn_32,4,93
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_33,4,136
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_34,4,177
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_35,4,113
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_36,4,131
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_37,4,186
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_38,4,131
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_39,4,125
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3,cnn,cnn_40,4,117
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_41,4,189
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.667,cnn,cnn_42,4,158
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_43,4,123
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.333,cnn,cnn_44,4,155
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_45,4,116
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.667,cnn,cnn_46,4,92
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_47,4,107
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.333,cnn,cnn_48,4,92
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.667,cnn,cnn_49,4,133
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.667,cnn,cnn_50,4,130
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_51,4,99
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_52,4,115
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,3.667,cnn,cnn_53,4,142
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_54,4,168
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_55,3,99
anthropic.claude-3-sonnet-20240229-v1:0,mistral.mistral-large-2407-v1:0,4,cnn,cnn_56,4,167
