judge,model,gt,dataset,prompt_id,rating,pred_length
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_21,2,107
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_22,2,95
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_23,2,122
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_24,2,76
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_25,2,121
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_26,2,68
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_27,2,95
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_28,2,119
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_29,2,91
gpt-3.5-turbo,gpt-3.5-turbo,1.667,xsum,xsum_30,2,90
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_31,2,49
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_32,2,99
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_33,2,109
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_34,2,126
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_35,2,110
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_36,2,125
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_37,2,161
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_38,2,91
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_39,2,150
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_40,2,163
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_41,2,142
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_42,2,95
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_43,2,84
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_44,2,113
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_45,2,116
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_46,2,122
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_47,2,100
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_48,2,133
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_49,2,113
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_50,2,115
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_51,2,129
gpt-3.5-turbo,gpt-3.5-turbo,1.667,xsum,xsum_52,2,101
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_53,2,105
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_54,2,108
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_55,2,86
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_56,2,103
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_57,2,91
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_58,2,57
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_59,2,105
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_60,2,81
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_61,2,47
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_62,2,101
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_63,2,128
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_64,2,119
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_65,2,115
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_66,2,127
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_67,2,91
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_68,2,80
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_69,2,141
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_70,2,106
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_71,2,92
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_72,2,45
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_73,2,159
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_74,2,108
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_75,2,103
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_76,2,109
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_77,2,127
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_78,2,86
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_79,2,141
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_80,2,105
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_81,2,94
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_82,2,131
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_83,2,85
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_84,1,82
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_85,2,62
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_86,2,137
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_87,2,94
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_88,2,139
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_89,2,132
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_90,2,116
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_91,2,111
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_92,2,113
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_93,2,71
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_94,2,119
gpt-3.5-turbo,gpt-3.5-turbo,1.667,xsum,xsum_95,2,85
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_96,2,109
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_97,2,110
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_98,2,93
gpt-3.5-turbo,gpt-3.5-turbo,2,xsum,xsum_99,2,155
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_k9wej1,2,244
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_bkfmve,2,173
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_bvemx1,2,245
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_33aqg0,2,230
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_4cgruk,2,229
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_kurnh7,2,236
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_fkcu7c,2,171
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_k6kewo,1,230
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_zlwwxg,2,182
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_qxierj,2,161
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_ozzto0,2,235
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_eieswj,2,251
gpt-3.5-turbo,gpt-3.5-turbo,1.5,stanford,stanford_qa_jkcyps,2,247
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_ceyurs,2,234
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_wpzibh,1,262
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_ovz1ty,2,235
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_1qsf6e,2,244
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_5b3dbf,2,208
gpt-3.5-turbo,gpt-3.5-turbo,1.667,stanford,stanford_qa_mrf8bw,2,247
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_vest7q,2,230
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_p1panr,2,136
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_qwwp2o,2,232
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_vpxv1k,2,119
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_nqvz98,2,236
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_5x58bw,2,106
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_1zfzqg,2,118
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_w4t5h,2,190
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_x3orq8,2,259
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_122dhp,2,113
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_p5flnf,2,175
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_5qhs3u,2,138
gpt-3.5-turbo,gpt-3.5-turbo,1.667,stanford,stanford_qa_108nvt,2,135
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_17fnz0,2,259
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_h3j5u,2,128
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_45oq26,2,223
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_1jho3k,2,239
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_deza83,2,111
gpt-3.5-turbo,gpt-3.5-turbo,1.667,stanford,stanford_qa_2vbs8i,2,92
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_ccfaox,2,71
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_yoeyi4,2,200
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_cdyonx,2,254
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_zps9oz,2,190
gpt-3.5-turbo,gpt-3.5-turbo,2,stanford,stanford_qa_56i3ln,2,255
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_3,2,217
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_6,1,217
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_7,2,221
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_8,2,190
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_11,2,226
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_12,2,194
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_15,2,223
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_16,2,125
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_17,2,229
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_20,2,216
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_22,2,164
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_25,1,223
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_26,2,202
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_31,2,62
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_32,2,211
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_47,2,209
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_53,2,60
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_54,2,176
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_55,2,69
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_56,2,234
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_65,2,28
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_69,2,93
gpt-3.5-turbo,gpt-4o,1.333,chatbotarena,chatbotarena_70,2,100
gpt-3.5-turbo,gpt-4o,1.333,chatbotarena,chatbotarena_71,2,144
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_72,1,72
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_78,0,17
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_93,1,220
gpt-3.5-turbo,gpt-4o,1.333,chatbotarena,chatbotarena_95,2,229
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_101,2,211
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_109,2,218
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_114,2,168
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_151,2,147
gpt-3.5-turbo,gpt-4o,1.333,chatbotarena,chatbotarena_156,2,27
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_159,2,64
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_161,2,193
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_163,2,209
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_166,2,135
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_167,2,206
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_168,2,62
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_169,2,46
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_170,2,23
gpt-3.5-turbo,gpt-4o,1,chatbotarena,chatbotarena_171,2,88
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_172,1,107
gpt-3.5-turbo,gpt-4o,1,chatbotarena,chatbotarena_173,2,51
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_174,2,211
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_180,1,198
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_185,1,129
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_189,2,17
gpt-3.5-turbo,gpt-4o,1.5,chatbotarena,chatbotarena_192,2,197
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_193,2,209
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_194,2,221
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_195,2,226
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_196,2,221
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_198,2,127
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_199,2,224
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_200,2,129
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_201,2,198
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_202,2,233
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_203,2,193
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_204,2,173
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_206,1,205
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_207,2,93
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_209,2,214
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_211,2,212
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_212,1,179
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_213,2,211
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_214,2,197
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_215,2,223
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_216,2,222
gpt-3.5-turbo,gpt-4o,1.5,chatbotarena,chatbotarena_217,2,176
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_218,2,224
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_219,2,95
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_220,2,226
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_222,2,223
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_223,2,222
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_224,2,224
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_227,2,228
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_229,2,225
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_230,2,206
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_231,2,194
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_232,0,183
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_235,2,206
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_236,2,33
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_237,2,217
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_241,2,156
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_246,2,205
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_248,2,38
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_252,2,231
gpt-3.5-turbo,gpt-4o,1.333,chatbotarena,chatbotarena_263,2,123
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_272,2,47
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_273,2,129
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_275,2,33
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_276,2,235
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_282,2,89
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_283,2,220
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_287,2,202
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_292,0,202
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_329,2,24
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_331,2,223
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_332,2,172
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_334,2,117
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_335,2,234
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_337,2,8
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_340,2,106
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_341,2,209
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_346,2,127
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_348,2,199
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_352,2,199
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_356,1,208
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_360,2,42
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_361,2,216
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_363,2,6
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_364,2,201
gpt-3.5-turbo,gpt-4o,1.667,chatbotarena,chatbotarena_367,2,220
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_373,2,104
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_375,2,120
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_376,2,148
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_381,2,177
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_384,2,207
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_386,0,5
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_392,2,4
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_393,2,38
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_414,2,158
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_415,2,213
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_422,2,230
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_439,2,203
gpt-3.5-turbo,gpt-4o,2,chatbotarena,chatbotarena_446,2,46
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_3,2,211
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_4,2,83
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_6,2,165
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_8,2,224
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_14,1,205
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_15,1,215
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_18,2,203
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_19,2,227
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_21,2,200
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_22,2,82
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_23,1,83
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_24,2,222
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_28,2,217
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_30,2,228
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_35,2,214
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_41,2,204
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_42,2,217
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_43,2,110
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_46,2,224
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_47,1,197
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_49,2,210
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_50,2,223
gpt-3.5-turbo,gpt-4o,1.5,helm-instruct,helm-instruct_54,2,193
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_55,2,213
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_62,2,223
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_63,0,51
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_69,2,208
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_70,2,209
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_76,2,175
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_79,2,230
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_83,2,192
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_85,2,247
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_86,2,193
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_89,2,216
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_91,2,180
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_92,2,225
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_93,1,196
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_94,2,217
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_95,2,187
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_96,2,213
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_99,2,145
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_102,2,232
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_103,2,230
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_105,2,227
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_106,2,108
gpt-3.5-turbo,gpt-4o,1,helm-instruct,helm-instruct_107,1,220
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_108,2,210
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_109,2,217
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_112,2,215
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_116,2,184
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_117,2,227
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_119,1,165
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_120,1,230
gpt-3.5-turbo,gpt-4o,1.333,helm-instruct,helm-instruct_122,0,162
gpt-3.5-turbo,gpt-4o,1.333,helm-instruct,helm-instruct_124,1,211
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_125,2,228
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_127,2,213
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_128,2,227
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_129,1,244
gpt-3.5-turbo,gpt-4o,1.333,helm-instruct,helm-instruct_131,2,191
gpt-3.5-turbo,gpt-4o,1.333,helm-instruct,helm-instruct_132,2,181
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_133,2,242
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_135,2,113
gpt-3.5-turbo,gpt-4o,1,helm-instruct,helm-instruct_136,2,186
gpt-3.5-turbo,gpt-4o,1.333,helm-instruct,helm-instruct_141,2,236
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_147,2,133
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_148,2,211
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_149,2,229
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_150,2,219
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_151,2,110
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_152,2,220
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_153,2,99
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_155,2,221
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_161,2,205
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_162,2,20
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_163,2,216
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_164,2,223
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_165,2,216
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_167,2,255
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_170,1,240
gpt-3.5-turbo,gpt-4o,1.667,helm-instruct,helm-instruct_173,2,226
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_177,2,155
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_178,2,212
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_179,2,234
gpt-3.5-turbo,gpt-4o,2,helm-instruct,helm-instruct_181,1,176
